code,name,stockType,categoryA,categoryB,categoryC
42000,카페24,보통주,IT,소프트웨어,인터넷 서비스
297890,엘이티,보통주,IT,디스플레이,디스플레이 및 관련부품
347890,엠투아이코퍼레이션,보통주,IT,하드웨어,전자 장비 및 기기
332570,와이팜,보통주,IT,하드웨어,휴대폰 및 관련부품
357780,솔브레인,보통주,IT,반도체,반도체 및 관련장비
155650,와이엠씨,보통주,IT,디스플레이,디스플레이 및 관련부품
131970,테스나,보통주,IT,반도체,반도체 및 관련장비
101490,에스앤에스텍,보통주,IT,반도체,반도체 및 관련장비
97520,엠씨넥스,보통주,IT,하드웨어,휴대폰 및 관련부품
93920,서원인텍,보통주,IT,하드웨어,휴대폰 및 관련부품
82920,비츠로셀,보통주,IT,하드웨어,전자 장비 및 기기
76610,해성옵틱스,보통주,IT,하드웨어,휴대폰 및 관련부품
64480,브리지텍,보통주,IT,소프트웨어,IT 서비스
56700,신화인터텍,보통주,IT,디스플레이,디스플레이 및 관련부품
56360,코위버,보통주,IT,하드웨어,통신장비
37330,인지디스플레이,보통주,IT,디스플레이,디스플레이 및 관련부품
23770,플레이위드,보통주,IT,소프트웨어,게임 소프트웨어
200710,에이디테크놀로지,보통주,IT,반도체,반도체 및 관련장비
125210,아모그린텍,보통주,IT,하드웨어,전자 장비 및 기기
110990,디아이티,보통주,IT,디스플레이,디스플레이 및 관련부품
100030,모바일리더,보통주,IT,소프트웨어,IT 서비스
89790,제이티,보통주,IT,반도체,반도체 및 관련장비
65130,탑엔지니어링,보통주,IT,디스플레이,디스플레이 및 관련부품
43260,성호전자,보통주,IT,하드웨어,전자 장비 및 기기
238490,힘스,보통주,IT,디스플레이,디스플레이 및 관련부품
163730,핑거,보통주,IT,소프트웨어,IT 서비스
49550,잉크테크,보통주,IT,하드웨어,컴퓨터 및 주변기기
30520,한글과컴퓨터,보통주,IT,소프트웨어,일반 소프트웨어
219130,타이거일렉,보통주,IT,반도체,반도체 및 관련장비
211270,에이피위성,보통주,IT,하드웨어,통신장비
141000,비아트론,보통주,IT,디스플레이,디스플레이 및 관련부품
140860,파크시스템스,보통주,IT,하드웨어,전자 장비 및 기기
123860,아나패스,보통주,IT,디스플레이,디스플레이 및 관련부품
114120,크루셜텍,보통주,IT,하드웨어,휴대폰 및 관련부품
106520,디지탈옵틱,보통주,IT,하드웨어,휴대폰 및 관련부품
95610,테스,보통주,IT,반도체,반도체 및 관련장비
92600,앤씨앤,보통주,IT,하드웨어,보안장비
87730,이엠네트웍스,보통주,IT,반도체,반도체 및 관련장비
53300,한국정보인증,보통주,IT,소프트웨어,일반 소프트웨어
64260,다날,보통주,IT,소프트웨어,인터넷 서비스
42420,네오위즈홀딩스,보통주,IT,소프트웨어,게임 소프트웨어
303030,지니틱스,보통주,IT,반도체,반도체 및 관련장비
269620,시스웍,보통주,IT,하드웨어,전자 장비 및 기기
251630,브이원텍,보통주,IT,디스플레이,디스플레이 및 관련부품
206400,베노홀딩스,보통주,IT,소프트웨어,게임 소프트웨어
66900,디에이피,보통주,IT,하드웨어,휴대폰 및 관련부품
43590,크로바하이텍,보통주,IT,하드웨어,전자 장비 및 기기
47080,한빛소프트,보통주,IT,소프트웨어,게임 소프트웨어
205100,엑셈,보통주,IT,소프트웨어,IT 서비스
196450,디오스텍,보통주,IT,하드웨어,휴대폰 및 관련부품
94940,푸른기술,보통주,IT,하드웨어,컴퓨터 및 주변기기
46970,우리로,보통주,IT,하드웨어,통신장비
262840,아이퀘스트,보통주,IT,소프트웨어,일반 소프트웨어
62970,피피아이,보통주,IT,하드웨어,통신장비
42510,라온시큐어,보통주,IT,소프트웨어,일반 소프트웨어
39290,인포뱅크,보통주,IT,소프트웨어,IT 서비스
36540,에스에프에이반도체,보통주,IT,반도체,반도체 및 관련장비
317770,슈프리마아이디,보통주,IT,하드웨어,보안장비
259630,엠플러스,보통주,IT,하드웨어,전자 장비 및 기기
214310,세미콘라이트,보통주,IT,디스플레이,디스플레이 및 관련부품
123840,한일진공,보통주,IT,하드웨어,휴대폰 및 관련부품
96690,에이루트,보통주,IT,하드웨어,컴퓨터 및 주변기기
89970,에이피티씨,보통주,IT,반도체,반도체 및 관련장비
53580,웹케시,보통주,IT,소프트웨어,IT 서비스
60720,KH바텍,보통주,IT,하드웨어,휴대폰 및 관련부품
37400,우리조명,보통주,IT,디스플레이,디스플레이 및 관련부품
32580,피델릭스,보통주,IT,반도체,반도체 및 관련장비
30350,드래곤플라이,보통주,IT,소프트웨어,게임 소프트웨어
300080,플리토,보통주,IT,소프트웨어,IT 서비스
171010,램테크놀러지,보통주,IT,반도체,반도체 및 관련장비
95340,아이에스시,보통주,IT,반도체,반도체 및 관련장비
95500,미래나노텍,보통주,IT,디스플레이,디스플레이 및 관련부품
90470,제이스텍,보통주,IT,디스플레이,디스플레이 및 관련부품
45510,정원엔시스,보통주,IT,소프트웨어,IT 서비스
61040,알에프텍,보통주,IT,하드웨어,휴대폰 및 관련부품
35620,바른손이앤에이,보통주,IT,소프트웨어,게임 소프트웨어
31860,엔에스엔,보통주,IT,하드웨어,컴퓨터 및 주변기기
17250,인터엠,보통주,IT,하드웨어,전자 장비 및 기기
272110,케이엔제이보통주,보통주,IT,디스플레이,디스플레이 및 관련부품
179900,유티아이,보통주,IT,하드웨어,휴대폰 및 관련부품
239340,줌인터넷,보통주,IT,소프트웨어,인터넷 서비스
205500,액션스퀘어,보통주,IT,소프트웨어,게임 소프트웨어
96040,이트론,보통주,IT,소프트웨어,IT 서비스
67310,하나마이크론,보통주,IT,반도체,반도체 및 관련장비
40350,큐로컴,보통주,IT,소프트웨어,IT 서비스
38160,팍스넷,보통주,IT,소프트웨어,IT 서비스
32790,엠젠플러스,보통주,IT,하드웨어,사무기기
301300,바이브컴퍼니,보통주,IT,소프트웨어,일반 소프트웨어
178320,서진시스템,보통주,IT,하드웨어,통신장비
119830,아이텍,보통주,IT,반도체,반도체 및 관련장비
84370,유진테크,보통주,IT,반도체,반도체 및 관련장비
33560,블루콤,보통주,IT,하드웨어,휴대폰 및 관련부품
46110,한일네트웍스,보통주,IT,소프트웨어,IT 서비스
50890,쏠리드,보통주,IT,하드웨어,통신장비
241790,오션브릿지,보통주,IT,반도체,반도체 및 관련장비
91340,에스엔케이폴리텍,보통주,IT,하드웨어,전자 장비 및 기기
82210,옵트론텍,보통주,IT,하드웨어,전자 장비 및 기기
53610,프로텍,보통주,IT,반도체,반도체 및 관련장비
288620,에스퓨얼셀,보통주,IT,하드웨어,전자 장비 및 기기
236200,슈프리마,보통주,IT,하드웨어,보안장비
227100,디자인,보통주,IT,하드웨어,휴대폰 및 관련부품
187220,디티앤씨,보통주,IT,하드웨어,통신장비
182690,테라셈,보통주,IT,하드웨어,전자 장비 및 기기
178780,유테크,보통주,IT,디스플레이,디스플레이 및 관련부품
88800,에이스테크놀로지,보통주,IT,하드웨어,통신장비
83470,이엠앤아이,보통주,IT,하드웨어,휴대폰 및 관련부품
78340,컴투스,보통주,IT,소프트웨어,게임 소프트웨어
66110,한프,보통주,IT,하드웨어,컴퓨터 및 주변기기
47310,파워로직스,보통주,IT,하드웨어,전자 장비 및 기기
46890,서울반도체,보통주,IT,디스플레이,디스플레이 및 관련부품
54220,비츠로시스,보통주,IT,소프트웨어,IT 서비스
250060,모비스,보통주,IT,소프트웨어,IT 서비스
129890,앱코,보통주,IT,하드웨어,컴퓨터 및 주변기기
208350,지란지교시큐리티,보통주,IT,소프트웨어,일반 소프트웨어
160600,이큐셀,보통주,IT,반도체,반도체 및 관련장비
109740,디에스케이,보통주,IT,디스플레이,디스플레이 및 관련부품
94860,코닉글로리,보통주,IT,소프트웨어,일반 소프트웨어
89980,상아프론테크,보통주,IT,디스플레이,디스플레이 및 관련부품
83310,엘오티베큠,보통주,IT,반도체,반도체 및 관련장비
80420,모다이노칩,보통주,IT,하드웨어,전자 장비 및 기기
69330,유아이디,보통주,IT,디스플레이,디스플레이 및 관련부품
108320,실리콘웍스,보통주,IT,반도체,반도체 및 관련장비
33200,모아텍,보통주,IT,하드웨어,전자 장비 및 기기
348030,모비릭스,보통주,IT,소프트웨어,게임 소프트웨어
318020,포인트모바일,보통주,IT,하드웨어,전자 장비 및 기기
243840,신흥에스이씨,보통주,IT,하드웨어,전자 장비 및 기기
217500,러셀,보통주,IT,반도체,반도체 및 관련장비
148150,세경하이테크,보통주,IT,하드웨어,휴대폰 및 관련부품
114810,아이원스,보통주,IT,반도체,반도체 및 관련장비
94170,동운아나텍,보통주,IT,반도체,반도체 및 관련장비
79190,이엠따블유,보통주,IT,하드웨어,휴대폰 및 관련부품
53450,세코닉스,보통주,IT,하드웨어,휴대폰 및 관련부품
330860,네패스아크,보통주,IT,반도체,반도체 및 관련장비
52860,아이앤씨테크놀로지,보통주,IT,반도체,반도체 및 관련장비
54920,한컴위드,보통주,IT,소프트웨어,일반 소프트웨어
241770,메카로,보통주,IT,반도체,반도체 및 관련장비
89530,에이티세미콘,보통주,IT,반도체,반도체 및 관련장비
78150,에이치비테크놀러지,보통주,IT,디스플레이,디스플레이 및 관련부품
59090,미코,보통주,IT,반도체,반도체 및 관련장비
33170,시그네틱스,보통주,IT,반도체,반도체 및 관련장비
258790,소프트캠프,보통주,IT,소프트웨어,일반 소프트웨어
151910,나노스,보통주,IT,하드웨어,휴대폰 및 관련부품
144960,뉴파워프라즈마,보통주,IT,반도체,반도체 및 관련장비
138690,엘아이에스,보통주,IT,디스플레이,디스플레이 및 관련부품
101390,아이엠,보통주,IT,하드웨어,전자 장비 및 기기
94840,슈프리마에이치큐,보통주,IT,하드웨어,보안장비
92130,이크레더블,보통주,IT,소프트웨어,인터넷 서비스
72770,율호,보통주,IT,소프트웨어,일반 소프트웨어
52790,액토즈소프트,보통주,IT,소프트웨어,게임 소프트웨어
42110,에스씨디,보통주,IT,하드웨어,전자 장비 및 기기
24850,피에스엠씨,보통주,IT,반도체,반도체 및 관련장비
348350,위드텍,보통주,IT,하드웨어,전자 장비 및 기기
290520,신도기연,보통주,IT,디스플레이,디스플레이 및 관련부품
123010,아이에이네트웍스,보통주,IT,반도체,반도체 및 관련장비
96610,알에프세미,보통주,IT,하드웨어,휴대폰 및 관련부품
82660,코스나인,보통주,IT,하드웨어,휴대폰 및 관련부품
38460,바이오스마트,보통주,IT,하드웨어,전자 장비 및 기기
290690,소룩스,보통주,IT,디스플레이,디스플레이 및 관련부품
290740,액트로,보통주,IT,하드웨어,휴대폰 및 관련부품
218410,알에프에이치아이씨,보통주,IT,하드웨어,통신장비
192250,케이사인,보통주,IT,소프트웨어,일반 소프트웨어
138580,비즈니스온커뮤니케이션,보통주,IT,소프트웨어,IT 서비스
79960,동양이엔피,보통주,IT,하드웨어,전자 장비 및 기기
85810,알티캐스트,보통주,IT,소프트웨어,일반 소프트웨어
67160,아프리카티비,보통주,IT,소프트웨어,인터넷 서비스
49630,재영솔루텍,보통주,IT,하드웨어,휴대폰 및 관련부품
41020,인프라웨어,보통주,IT,소프트웨어,일반 소프트웨어
33110,코너스톤네트웍스,보통주,IT,하드웨어,통신장비
265520,에이피시스템,보통주,IT,디스플레이,디스플레이 및 관련부품
154040,솔루에타,보통주,IT,하드웨어,전자 장비 및 기기
97780,에스맥,보통주,IT,하드웨어,휴대폰 및 관련부품
83550,케이엠,보통주,IT,반도체,반도체 및 관련장비
67000,조이시티,보통주,IT,소프트웨어,게임 소프트웨어
49480,오픈베이스,보통주,IT,하드웨어,컴퓨터 및 주변기기
39010,현대통신,보통주,IT,하드웨어,보안장비
36170,클라우드에어,보통주,IT,디스플레이,디스플레이 및 관련부품
31330,에스에이엠티,보통주,IT,반도체,반도체 및 관련장비
181340,이즈미디어,보통주,IT,하드웨어,휴대폰 및 관련부품
234300,에스트래픽,보통주,IT,소프트웨어,IT 서비스
220180,핸디소프트,보통주,IT,소프트웨어,일반 소프트웨어
160980,싸이맥스,보통주,IT,반도체,반도체 및 관련장비
177350,베셀,보통주,IT,디스플레이,디스플레이 및 관련부품
170790,파이오링크,보통주,IT,소프트웨어,IT 서비스
140070,서플러스글로벌,보통주,IT,반도체,반도체 및 관련장비
93320,케이아이엔엑스,보통주,IT,소프트웨어,인터넷 서비스
98120,마이크로컨텍솔루션,보통주,IT,반도체,반도체 및 관련장비
66310,큐에스아이,보통주,IT,반도체,반도체 및 관련장비
88130,동아엘텍,보통주,IT,디스플레이,디스플레이 및 관련부품
80010,이상네트웍스,보통주,IT,소프트웨어,인터넷 서비스
66970,엘앤에프,보통주,IT,하드웨어,전자 장비 및 기기
53350,이니텍,보통주,IT,소프트웨어,일반 소프트웨어
50110,캠시스,보통주,IT,하드웨어,휴대폰 및 관련부품
51370,인터플렉스,보통주,IT,하드웨어,전자 장비 및 기기
58220,아리온테크놀로지,보통주,IT,하드웨어,셋톱 박스
38880,아이에이,보통주,IT,반도체,반도체 및 관련장비
22100,포스코ICT,보통주,IT,소프트웨어,IT 서비스
327260,메탈라이프,보통주,IT,하드웨어,통신장비
131400,액트,보통주,IT,하드웨어,전자 장비 및 기기
92190,서울바이오시스,보통주,IT,디스플레이,디스플레이 및 관련부품
79970,투비소프트,보통주,IT,소프트웨어,일반 소프트웨어
299030,하나기술,보통주,IT,하드웨어,전자 장비 및 기기
64290,인텍플러스,보통주,IT,반도체,반도체 및 관련장비
32960,동일기연,보통주,IT,하드웨어,전자 장비 및 기기
136510,쎄미시스코,보통주,IT,디스플레이,디스플레이 및 관련부품
109080,옵티시스,보통주,IT,하드웨어,통신장비
91580,상신이디피,보통주,IT,하드웨어,전자 장비 및 기기
90460,비에이치,보통주,IT,하드웨어,전자 장비 및 기기
33230,인성정보,보통주,IT,소프트웨어,IT 서비스
321820,와이더플래닛,보통주,IT,소프트웨어,IT 서비스
142210,유니트론텍,보통주,IT,반도체,반도체 및 관련장비
101330,모베이스,보통주,IT,하드웨어,휴대폰 및 관련부품
93520,매커스,보통주,IT,반도체,반도체 및 관련장비
73110,엘엠에스,보통주,IT,디스플레이,디스플레이 및 관련부품
65370,위세아이텍,보통주,IT,소프트웨어,IT 서비스
54210,이랜텍,보통주,IT,하드웨어,휴대폰 및 관련부품
158430,아톤,보통주,IT,소프트웨어,일반 소프트웨어
222810,마이더스에이아이,보통주,IT,소프트웨어,일반 소프트웨어
217270,넵튠,보통주,IT,소프트웨어,게임 소프트웨어
108230,톱텍,보통주,IT,디스플레이,디스플레이 및 관련부품
101160,월덱스,보통주,IT,반도체,반도체 및 관련장비
73490,이노와이어리스,보통주,IT,하드웨어,통신장비
41520,이라이콤,보통주,IT,디스플레이,디스플레이 및 관련부품
52020,에스티큐브,보통주,IT,하드웨어,전자 장비 및 기기
15710,코콤,보통주,IT,소프트웨어,IT 서비스
170920,엘티씨,보통주,IT,디스플레이,디스플레이 및 관련부품
115610,이미지스테크놀로지,보통주,IT,하드웨어,휴대폰 및 관련부품
78650,코렌,보통주,IT,하드웨어,휴대폰 및 관련부품
10280,쌍용정보통신,보통주,IT,소프트웨어,IT 서비스
320000,윈텍,보통주,IT,하드웨어,전자 장비 및 기기
348210,넥스틴,보통주,IT,반도체,반도체 및 관련장비
194480,데브시스터즈,보통주,IT,소프트웨어,게임 소프트웨어
153460,네이블커뮤니케이션즈,보통주,IT,소프트웨어,일반 소프트웨어
121800,비덴트,보통주,IT,디스플레이,디스플레이 및 관련부품
115500,케이씨에스,보통주,IT,소프트웨어,IT 서비스
87600,픽셀플러스,보통주,IT,반도체,반도체 및 관련장비
84850,아이티엠반도체,보통주,IT,하드웨어,전자 장비 및 기기
60850,영림원소프트랩,보통주,IT,소프트웨어,일반 소프트웨어
73570,더블유아이,보통주,IT,반도체,반도체 및 관련장비
65440,이루온,보통주,IT,소프트웨어,IT 서비스
54620,에이피에스홀딩스,보통주,IT,소프트웨어,일반 소프트웨어
59120,아진엑스텍,보통주,IT,반도체,반도체 및 관련장비
36810,에프에스티,보통주,IT,반도체,반도체 및 관련장비
198080,엔피디,보통주,IT,하드웨어,휴대폰 및 관련부품
131370,알서포트,보통주,IT,소프트웨어,일반 소프트웨어
81580,성우전자,보통주,IT,하드웨어,휴대폰 및 관련부품
67920,이글루시큐리티,보통주,IT,소프트웨어,IT 서비스
45300,성우테크론,보통주,IT,반도체,반도체 및 관련장비
31310,아이즈비전,보통주,IT,하드웨어,통신장비
28080,휴맥스홀딩스,보통주,IT,하드웨어,셋톱 박스
253590,네오셈,보통주,IT,반도체,반도체 및 관련장비
131090,시큐브,보통주,IT,소프트웨어,일반 소프트웨어
127160,매직마이크로,보통주,IT,디스플레이,디스플레이 및 관련부품
106240,파인테크닉스,보통주,IT,디스플레이,디스플레이 및 관련부품
95660,네오위즈,보통주,IT,소프트웨어,게임 소프트웨어
72990,에이치시티,보통주,IT,하드웨어,전자 장비 및 기기
79940,가비아,보통주,IT,소프트웨어,인터넷 서비스
52900,케이엠에이치하이텍,보통주,IT,반도체,반도체 및 관련장비
263800,데이타솔루션,보통주,IT,소프트웨어,IT 서비스
117730,티로보틱스,보통주,IT,디스플레이,디스플레이 및 관련부품
100590,머큐리,보통주,IT,하드웨어,통신장비
93640,다믈멀티미디어,보통주,IT,반도체,반도체 및 관련장비
54090,삼진엘앤디,보통주,IT,디스플레이,디스플레이 및 관련부품
39230,에이아이비트,보통주,IT,디스플레이,디스플레이 및 관련부품
37950,엘컴텍,보통주,IT,하드웨어,휴대폰 및 관련부품
290550,디케이티,보통주,IT,하드웨어,휴대폰 및 관련부품
306620,네온테크,보통주,IT,반도체,반도체 및 관련장비
275630,에스에스알,보통주,IT,소프트웨어,IT 서비스
263600,덕우전자,보통주,IT,하드웨어,휴대폰 및 관련부품
214870,뉴지랩,보통주,IT,하드웨어,보안장비
214180,민앤지,보통주,IT,소프트웨어,IT 서비스
137400,피엔티,보통주,IT,하드웨어,전자 장비 및 기기
89850,유비벨록스,보통주,IT,하드웨어,전자 장비 및 기기
89030,테크윙,보통주,IT,반도체,반도체 및 관련장비
93190,빅솔론,보통주,IT,하드웨어,컴퓨터 및 주변기기
68790,디엠에스,보통주,IT,디스플레이,디스플레이 및 관련부품
50320,아래스,보통주,IT,소프트웨어,IT 서비스
312610,에이에프더블류,보통주,IT,하드웨어,전자 장비 및 기기
191410,육일씨엔에쓰,보통주,IT,하드웨어,휴대폰 및 관련부품
83640,인콘,보통주,IT,하드웨어,보안장비
52460,아이크래프트,보통주,IT,소프트웨어,IT 서비스
52710,아모텍,보통주,IT,하드웨어,전자 장비 및 기기
45100,한양이엔지,보통주,IT,반도체,반도체 및 관련장비
57680,티사이언티픽,보통주,IT,소프트웨어,인터넷 서비스
33160,엠케이전자,보통주,IT,반도체,반도체 및 관련장비
290270,휴네시온,보통주,IT,소프트웨어,일반 소프트웨어
189690,포시에스,보통주,IT,소프트웨어,일반 소프트웨어
171090,선익시스템,보통주,IT,디스플레이,디스플레이 및 관련부품
174880,장원테크,보통주,IT,하드웨어,휴대폰 및 관련부품
149950,아바텍,보통주,IT,디스플레이,디스플레이 및 관련부품
124500,아이티센,보통주,IT,소프트웨어,IT 서비스
102120,어보브반도체,보통주,IT,반도체,반도체 및 관련장비
70590,한솔인티큐브,보통주,IT,소프트웨어,IT 서비스
242040,나무기술,보통주,IT,소프트웨어,IT 서비스
184230,에스지에이 솔루션즈,보통주,IT,소프트웨어,일반 소프트웨어
153490,우리이앤엘,보통주,IT,디스플레이,디스플레이 및 관련부품
64760,티씨케이,보통주,IT,반도체,반도체 및 관련장비
50960,수산아이앤티,보통주,IT,소프트웨어,일반 소프트웨어
45660,에이텍,보통주,IT,하드웨어,컴퓨터 및 주변기기
35600,케이지이니시스,보통주,IT,소프트웨어,인터넷 서비스
31980,피에스케이홀딩스,보통주,IT,반도체,반도체 및 관련장비
224060,코디엠,보통주,IT,반도체,반도체 및 관련장비
121600,나노신소재,보통주,IT,디스플레이,디스플레이 및 관련부품
131390,피앤이솔루션,보통주,IT,하드웨어,전자 장비 및 기기
96640,멜파스,보통주,IT,하드웨어,휴대폰 및 관련부품
101400,엔시트론,보통주,IT,반도체,반도체 및 관련장비
92300,현우산업,보통주,IT,하드웨어,전자 장비 및 기기
94970,제이엠티,보통주,IT,디스플레이,디스플레이 및 관련부품
83500,에프엔에스테크,보통주,IT,디스플레이,디스플레이 및 관련부품
49080,기가레인,보통주,IT,반도체,반도체 및 관련장비
56000,네스엠,보통주,IT,소프트웨어,게임 소프트웨어
58450,일야,보통주,IT,하드웨어,휴대폰 및 관련부품
319660,피에스케이,보통주,IT,반도체,반도체 및 관련장비
126700,하이비젼시스템,보통주,IT,하드웨어,휴대폰 및 관련부품
86960,한컴엠디에스,보통주,IT,소프트웨어,일반 소프트웨어
51360,토비스,보통주,IT,디스플레이,디스플레이 및 관련부품
36710,심텍홀딩스,보통주,IT,하드웨어,전자 장비 및 기기
279600,미디어젠,보통주,IT,소프트웨어,IT 서비스
200470,에이팩트,보통주,IT,반도체,반도체 및 관련장비
74600,원익큐엔씨,보통주,IT,반도체,반도체 및 관련장비
65770,씨에스,보통주,IT,하드웨어,통신장비
64850,에프앤가이드,보통주,IT,소프트웨어,IT 서비스
45970,코아시아,보통주,IT,하드웨어,휴대폰 및 관련부품
304100,솔트룩스,보통주,IT,소프트웨어,IT 서비스
203650,드림시큐리티,보통주,IT,소프트웨어,일반 소프트웨어
203450,유니온커뮤니티,보통주,IT,하드웨어,보안장비
192440,슈피겐코리아,보통주,IT,하드웨어,휴대폰 및 관련부품
123420,선데이토즈,보통주,IT,소프트웨어,게임 소프트웨어
38680,에스넷시스템,보통주,IT,하드웨어,통신장비
36930,주성엔지니어링,보통주,IT,반도체,반도체 및 관련장비
25320,시노펙스,보통주,IT,하드웨어,휴대폰 및 관련부품
300120,라온피플(주),보통주,IT,하드웨어,휴대폰 및 관련부품
234340,세틀뱅크,보통주,IT,소프트웨어,IT 서비스
302430,이노메트리,보통주,IT,하드웨어,전자 장비 및 기기
264850,이랜시스,보통주,IT,하드웨어,전자 장비 및 기기
173130,오파스넷,보통주,IT,소프트웨어,IT 서비스
166090,하나머티리얼즈,보통주,IT,반도체,반도체 및 관련장비
91440,텔레필드,보통주,IT,하드웨어,통신장비
94480,갤럭시아머니트리,보통주,IT,소프트웨어,인터넷 서비스
80000,에스엔유프리시젼,보통주,IT,디스플레이,디스플레이 및 관련부품
64240,홈캐스트,보통주,IT,하드웨어,셋톱 박스
65680,우주일렉트로닉스,보통주,IT,하드웨어,휴대폰 및 관련부품
332370,아이디피,보통주,IT,하드웨어,컴퓨터 및 주변기기
222800,심텍,보통주,IT,하드웨어,전자 장비 및 기기
204270,(주)제이앤티씨,보통주,IT,하드웨어,전자 장비 및 기기
208640,썸에이지,보통주,IT,소프트웨어,게임 소프트웨어
197140,디지캡,보통주,IT,소프트웨어,일반 소프트웨어
79810,디이엔티,보통주,IT,디스플레이,디스플레이 및 관련부품
53800,안랩,보통주,IT,소프트웨어,일반 소프트웨어
86520,에코프로,보통주,IT,하드웨어,전자 장비 및 기기
347770,핌스,보통주,IT,디스플레이,디스플레이 및 관련부품
256630,포인트엔지니어링,보통주,IT,디스플레이,디스플레이 및 관련부품
222080,씨아이에스,보통주,IT,하드웨어,전자 장비 및 기기
208710,바이오로그디바이스,보통주,IT,하드웨어,휴대폰 및 관련부품
96630,에스코넥,보통주,IT,하드웨어,휴대폰 및 관련부품
67770,세진티에스,보통주,IT,디스플레이,디스플레이 및 관련부품
42600,새로닉스,보통주,IT,디스플레이,디스플레이 및 관련부품
36690,코맥스,보통주,IT,하드웨어,보안장비
347000,센코,보통주,IT,하드웨어,전자 장비 및 기기
347860,알체라,보통주,IT,소프트웨어,일반 소프트웨어
215790,이노인스트루먼트,보통주,IT,하드웨어,통신장비
208860,엔지스테크널러지,보통주,IT,소프트웨어,일반 소프트웨어
121850,코이즈,보통주,IT,디스플레이,디스플레이 및 관련부품
95270,웨이브일렉트로닉스,보통주,IT,하드웨어,통신장비
82270,젬백스&카엘,보통주,IT,반도체,반도체 및 관련장비
41140,넥슨지티,보통주,IT,소프트웨어,게임 소프트웨어
53980,오상자이엘,보통주,IT,소프트웨어,IT 서비스
60230,이그잭스,보통주,IT,하드웨어,통신장비
40160,누리텔레콤,보통주,IT,소프트웨어,일반 소프트웨어
32685,소프트센1우,우선주,IT,소프트웨어,IT 서비스
32680,소프트센,보통주,IT,소프트웨어,IT 서비스
195440,퓨전,보통주,IT,소프트웨어,IT 서비스
138080,오이솔루션,보통주,IT,하드웨어,통신장비
150900,파수,보통주,IT,소프트웨어,일반 소프트웨어
89230,더이앤엠,보통주,IT,소프트웨어,인터넷 서비스
79370,제우스,보통주,IT,반도체,반도체 및 관련장비
82800,비보존헬스케어,보통주,IT,디스플레이,디스플레이 및 관련부품
78070,유비쿼스홀딩스,보통주,IT,하드웨어,통신장비
33790,스카이문스테크놀로지,보통주,IT,하드웨어,통신장비
29480,릭스솔루션,보통주,IT,소프트웨어,IT 서비스
317330,덕산테코피아,보통주,IT,디스플레이,디스플레이 및 관련부품
96870,엘디티,보통주,IT,디스플레이,디스플레이 및 관련부품
73540,에프알텍,보통주,IT,하드웨어,통신장비
82850,우리바이오,보통주,IT,디스플레이,디스플레이 및 관련부품
69080,웹젠,보통주,IT,소프트웨어,게임 소프트웨어
36830,솔브레인홀딩스,보통주,IT,반도체,반도체 및 관련장비
263860,지니언스,보통주,IT,소프트웨어,일반 소프트웨어
264660,씨앤지하이테크,보통주,IT,반도체,반도체 및 관련장비
78600,대주전자재료,보통주,IT,하드웨어,전자 장비 및 기기
77360,덕산하이메탈,보통주,IT,반도체,반도체 및 관련장비
122990,와이솔,보통주,IT,하드웨어,휴대폰 및 관련부품
49070,인탑스,보통주,IT,하드웨어,휴대폰 및 관련부품
39420,케이엘넷,보통주,IT,소프트웨어,IT 서비스
36090,위지트,보통주,IT,디스플레이,디스플레이 및 관련부품
307180,아이엘사이언스,보통주,IT,디스플레이,디스플레이 및 관련부품
290670,대보마그네틱,보통주,IT,하드웨어,전자 장비 및 기기
272290,이녹스첨단소재,보통주,IT,하드웨어,전자 장비 및 기기
247540,에코프로비엠,보통주,IT,하드웨어,전자 장비 및 기기
190510,나무가,보통주,IT,하드웨어,휴대폰 및 관련부품
183300,코미코,보통주,IT,반도체,반도체 및 관련장비
86390,유니테스트,보통주,IT,반도체,반도체 및 관련장비
10170,대한광통신,보통주,IT,하드웨어,통신장비
264450,유비쿼스,보통주,IT,하드웨어,통신장비
250930,예선테크,보통주,IT,디스플레이,디스플레이 및 관련부품
131180,딜리,보통주,IT,하드웨어,컴퓨터 및 주변기기
99520,아이티엑스에이아이,보통주,IT,하드웨어,보안장비
80220,제주반도체,보통주,IT,하드웨어,휴대폰 및 관련부품
35460,기산텔레콤,보통주,IT,하드웨어,통신장비
200230,텔콘알에프제약,보통주,IT,하드웨어,통신장비
122640,예스티,보통주,IT,반도체,반도체 및 관련장비
255440,야스,보통주,IT,디스플레이,디스플레이 및 관련부품
232140,와이아이케이,보통주,IT,반도체,반도체 및 관련장비
217190,제너셈,보통주,IT,반도체,반도체 및 관련장비
213420,덕산네오룩스,보통주,IT,디스플레이,디스플레이 및 관련부품
60250,엔에이치엔한국사이버결제,보통주,IT,소프트웨어,인터넷 서비스
297570,알로이스,보통주,IT,하드웨어,셋톱 박스
187270,신화콘텍,보통주,IT,하드웨어,휴대폰 및 관련부품
115310,인포바인,보통주,IT,소프트웨어,인터넷 서비스
92870,엑시콘,보통주,IT,반도체,반도체 및 관련장비
46440,케이지모빌리언스,보통주,IT,소프트웨어,인터넷 서비스
52330,코텍,보통주,IT,디스플레이,디스플레이 및 관련부품
356860,티엘비,보통주,IT,반도체,반도체 및 관련장비
176440,에이치엔티일렉트로닉스,보통주,IT,하드웨어,휴대폰 및 관련부품
